From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	SUPFAM	Pfam	InterPro
Q5L2S4	Q5L2S4	reviewed	GSA1_GEOKA	Glutamate-1-semialdehyde 2,1-aminomutase 1 (GSA 1) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase 1) (GSA-AT 1)	hemL1 GK0471	Geobacillus kaustophilus (strain HTA426)	428	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
Q3JPN1	Q3JPN1	reviewed	GSA_BURP1	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL BURPS1710b_3099	Burkholderia pseudomallei (strain 1710b)	427	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
B1XD24	B1XD24	reviewed	GSA_ECODH	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL ECDH10B_0134	Escherichia coli (strain K12 / DH10B)	426	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
P18492	P18492	reviewed	GSA_HORVU	Glutamate-1-semialdehyde 2,1-aminomutase, chloroplastic (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	GSA	Hordeum vulgare (Barley)	469	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
A6T2A2	A6T2A2	reviewed	GSA_JANMA	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL mma_2959	Janthinobacterium sp. (strain Marseille) (Minibacterium massiliensis)	432	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
B5Y1L5	B5Y1L5	reviewed	GSA_KLEP3	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL KPK_4564	Klebsiella pneumoniae (strain 342)	426	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
P63507	P63507	reviewed	GSA_MYCBO	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL BQ2027_MB0537	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	462	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
Q5YP79	Q5YP79	reviewed	GSA_NOCFA	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL NFA_51600	Nocardia farcinica (strain IFM 10152)	445	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
B1XT79	B1XT79	reviewed	GSA_POLNS	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL Pnec_0261	Polynucleobacter necessarius subsp. necessarius (strain STIR1)	433	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
A4Y4G4	A4Y4G4	reviewed	GSA_SHEPC	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL Sputcn32_1119	Shewanella putrefaciens (strain CN-32 / ATCC BAA-453)	430	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
Q2P6E4	Q2P6E4	reviewed	GSA_XANOM	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	hemL XOO1128	Xanthomonas oryzae pv. oryzae (strain MAFF 311018)	429	SSF53383;	PF00202;	IPR004639;IPR005814;IPR049704;IPR015424;IPR015421;IPR015422;
Q96QA5	Q96QA5	reviewed	GSDMA_HUMAN	Gasdermin-A (Gasdermin-1) [Cleaved into: Gasdermin-A, N-terminal (GSDMA-NT); Gasdermin-A, C-terminal (GSDMA-CT)]	GSDMA GSDM GSDM1 FKSG9	Homo sapiens (Human)	445		PF04598;PF17708;	IPR040460;IPR041263;
B7MKG2	B7MKG2	reviewed	GSH1_ECO45	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA ECS88_2955	Escherichia coli O45:K1 (strain S88 / ExPEC)	518	SSF55931;	PF04262;	IPR014746;IPR007370;IPR006334;
B1LPG3	B1LPG3	reviewed	GSH1_ECOSM	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA EcSMS35_2810	Escherichia coli (strain SMS-3-5 / SECEC)	518	SSF55931;	PF04262;	IPR014746;IPR007370;IPR006334;
Q1IGL1	Q1IGL1	reviewed	GSH1_PSEE4	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA PSEEN0224	Pseudomonas entomophila (strain L48)	530	SSF55931;	PF04262;	IPR014746;IPR007370;IPR006334;
Q7NQ65	Q7NQ65	reviewed	GSHB_CHRVO	Glutathione synthetase (EC 6.3.2.3) (GSH synthetase) (GSH-S) (GSHase) (Glutathione synthase)	gshB CV_4275	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	314	SSF56059;SSF52440;	PF02955;PF02951;	IPR011761;IPR013815;IPR006284;IPR004218;IPR004215;IPR016185;
P35669	P35669	reviewed	GSHB_SCHPO	Glutathione synthetase large chain (GSH synthetase large chain) (GSH-S) (EC 6.3.2.3) (Glutathione synthase large chain) (Phytochelatin synthetase)	gsa1 gsh2 SPAC3F10.04	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	498	SSF56059;SSF52440;	PF03917;PF03199;	IPR005615;IPR014042;IPR014709;IPR014049;IPR037013;IPR004887;IPR016185;
Q5PGP5	Q5PGP5	reviewed	GSIC_SALPA	Glutathione transport system permease protein GsiC	gsiC SPA1905	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	306	SSF161098;	PF00528;PF19300;	IPR045621;IPR000515;IPR035906;
Q0P5A3	Q0P5A3	reviewed	GSKIP_BOVIN	GSK3B-interacting protein (GSKIP)	GSKIP	Bos taurus (Bovine)	139	SSF103107;	PF05303;	IPR037395;IPR007967;IPR023231;
Q9V8F3	Q9V8F3	reviewed	GSKIP_DROME	Protein GSKIP homolog	CG14505	Drosophila melanogaster (Fruit fly)	119	SSF103107;	PF05303;	IPR037395;IPR007967;IPR023231;
Q01565	Q01565	reviewed	GSPD2_DICD3	Secretin OutD (General secretion pathway protein D) (Pectic enzymes secretion protein OutD) (Type II secretion system protein D) (T2SS protein D)	outD Dda3937_02415	Dickeya dadantii (strain 3937) (Erwinia chrysanthemi (strain 3937))	710		PF00263;PF03958;PF21305;	IPR050810;IPR049371;IPR001775;IPR005644;IPR038591;IPR004846;IPR013356;IPR004845;
P91254	P91254	reviewed	GST8_CAEEL	Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma)	gst-8 F11G11.1	Caenorhabditis elegans	206	SSF47616;SSF52833;	PF14497;PF02798;	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR050213;IPR036249;
Q28035	Q28035	reviewed	GSTA1_BOVIN	Glutathione S-transferase A1 (EC 2.5.1.18) (13-hydroperoxyoctadecadienoate peroxidase) (EC 1.11.1.-) (Androst-5-ene-3,17-dione isomerase) (EC 5.3.3.-) (GST class-alpha member 1) (Glutathione S-transferase alpha-1) [Cleaved into: Glutathione S-transferase A1, N-terminally processed]	GSTA1	Bos taurus (Bovine)	222	SSF47616;SSF52833;	PF00043;PF02798;	IPR010987;IPR036282;IPR040079;IPR004045;IPR003080;IPR004046;IPR050213;IPR036249;
P82997	P82997	reviewed	GSTE_PSEUF	Glutathione S-transferase (EC 2.5.1.18)		Pseudomonas sp. (strain CF600)	24			
Q9N0V4	Q9N0V4	reviewed	GSTM1_BOVIN	Glutathione S-transferase Mu 1 (EC 2.5.1.18) (GST class-mu 1) (GSTM1-1)	GSTM1 GSTM	Bos taurus (Bovine)	218	SSF47616;SSF52833;	PF00043;PF02798;	IPR010987;IPR036282;IPR004045;IPR004046;IPR003081;IPR050213;IPR036249;
P48774	P48774	reviewed	GSTM5_MOUSE	Glutathione S-transferase Mu 5 (EC 2.5.1.18) (Fibrous sheath component 2) (Fsc2) (GST class-mu 5)	Gstm5 Fsc2 Gstm3	Mus musculus (Mouse)	224	SSF47616;SSF52833;	PF00043;PF02798;	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR003081;IPR050213;IPR036249;
P46430	P46430	reviewed	GSTT1_MANSE	Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-theta)	GST1	Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)	217	SSF47616;SSF52833;	PF00043;PF13417;	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR036249;
Q06398	Q06398	reviewed	GSTU6_ORYSJ	Probable glutathione S-transferase GSTU6 (EC 2.5.1.18) (28 kDa cold-induced protein)	GSTU6 Os10g0530900 LOC_Os10g38740 OSJNBb0038A07.2	Oryza sativa subsp. japonica (Rice)	236	SSF47616;SSF52833;	PF13410;PF13417;	IPR010987;IPR036282;IPR040079;IPR004045;IPR045074;IPR045073;IPR036249;
Q9FUT0	Q9FUT0	reviewed	GSTU9_ARATH	Glutathione S-transferase U9 (AtGSTU9) (EC 2.5.1.18) (GST class-tau member 9) (Glutathione S-transferase 14)	GSTU9 GST14 GST14B At5g62480 K19B1.9	Arabidopsis thaliana (Mouse-ear cress)	240	SSF47616;SSF52833;	PF13417;	IPR010987;IPR036282;IPR004045;IPR045074;IPR045073;IPR036249;
Q8GYM1	Q8GYM1	reviewed	GSTUM_ARATH	Glutathione S-transferase U22 (AtGSTU22) (EC 2.5.1.18) (GST class-tau member 22)	GSTU22 At1g78340 F3F9.13	Arabidopsis thaliana (Mouse-ear cress)	218	SSF47616;SSF52833;	PF00043;PF02798;	IPR010987;IPR036282;IPR040079;IPR004045;IPR004046;IPR045074;IPR045073;IPR036249;
Q03425	Q03425	reviewed	GSTZ2_DIACA	Glutathione S-transferase 2 (EC 2.5.1.18) (GST class-zeta)	GST2	Dianthus caryophyllus (Carnation) (Clove pink)	145	SSF47616;SSF52833;	PF13417;	IPR036282;IPR040079;IPR004045;IPR005955;IPR034333;IPR036249;
Q5XF04	Q5XF04	reviewed	GT15_ARATH	Probable xyloglucan galactosyltransferase GT15 (EC 2.4.1.-) (Glycosyltransferase 15) (AtGT15)	GT15 At2g31990	Arabidopsis thaliana (Mouse-ear cress)	479		PF03016;	IPR004263;IPR040911;
Q9C975	Q9C975	reviewed	GT643_ARATH	Glycosyltransferase family protein 64 C3 (GT64 C3) (EC 2.4.1.-)	At1g80290 F5I6.4	Arabidopsis thaliana (Mouse-ear cress)	329	SSF53448;	PF09258;	IPR053349;IPR015338;IPR029044;
Q54L80	Q54L80	reviewed	GTAQ_DICDI	GATA zinc finger domain-containing protein 17	gtaQ DDB_G0286843	Dictyostelium discoideum (Social amoeba)	356	SSF57716;	PF00320;	IPR000679;IPR013088;
Q5R8Q7	Q5R8Q7	reviewed	GTPB1_PONAB	GTP-binding protein 1	GTPBP1	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	602	SSF50465;SSF52540;SSF50447;	PF00009;PF03144;	IPR050055;IPR004161;IPR035531;IPR027417;IPR000795;IPR009000;IPR009001;
Q6DCC6	Q6DCC6	reviewed	GTPB6_XENLA	Putative GTP-binding protein 6	gtpbp6	Xenopus laevis (African clawed frog)	527	SSF52540;	PF16360;PF13167;PF01926;	IPR030394;IPR006073;IPR032305;IPR016496;IPR025121;IPR042108;IPR027417;
P20303	P20303	reviewed	GTR1_PIG	Solute carrier family 2, facilitated glucose transporter member 1 (Glucose transporter type 1, erythrocyte/brain) (GLUT-1)	SLC2A1 GLUT1	Sus scrofa (Pig)	492	SSF103473;	PF00083;	IPR002439;IPR045263;IPR020846;IPR005828;IPR036259;IPR003663;IPR005829;
A6UQ90	A6UQ90	reviewed	GUAAA_METVS	GMP synthase [glutamine-hydrolyzing] subunit A (EC 6.3.5.2) (Glutamine amidotransferase)	guaAA Mevan_0756	Methanococcus vannielii (strain ATCC 35089 / DSM 1224 / JCM 13029 / OCM 148 / SB)	189	SSF52317;	PF00117;	IPR029062;IPR017926;IPR004739;IPR023686;
B8GIB2	B8GIB2	reviewed	GUAAB_METPE	GMP synthase [glutamine-hydrolyzing] subunit B (EC 6.3.5.2) (GMP synthetase)	guaAB Mpal_0069	Methanosphaerula palustris (strain ATCC BAA-1556 / DSM 19958 / E1-9c)	305	SSF52402;SSF54810;	PF00733;PF00958;	IPR001962;IPR001674;IPR026598;IPR025777;IPR014729;
Q4QNW4	Q4QNW4	reviewed	GUAA_HAEI8	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA NTHI0326	Haemophilus influenzae (strain 86-028NP)	523	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
B0TI09	B0TI09	reviewed	GUAA_HELMI	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA Helmi_00570 HM1_0057	Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)	513	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
B0USI5	B0USI5	reviewed	GUAA_HISS2	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA HSM_0746	Histophilus somni (strain 2336) (Haemophilus somnus)	523	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q046I2	Q046I2	reviewed	GUAA_LACGA	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA LGAS_0231	Lactobacillus gasseri (strain ATCC 33323 / DSM 20243 / BCRC 14619 / CIP 102991 / JCM 1131 / KCTC 3163 / NCIMB 11718 / NCTC 13722 / AM63)	517	SSF52402;SSF52317;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q8CXK8	Q8CXK8	reviewed	GUAA_OCEIH	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA OB0716	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	511	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q13XE2	Q13XE2	reviewed	GUAA_PARXL	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA Bxeno_A2709 Bxe_A1708	Paraburkholderia xenovorans (strain LB400)	527	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q1I5K9	Q1I5K9	reviewed	GUAA_PSEE4	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA PSEEN4392	Pseudomonas entomophila (strain L48)	525	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q2KDG7	Q2KDG7	reviewed	GUAA_RHIEC	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA RHE_CH00297	Rhizobium etli (strain ATCC 51251 / DSM 11541 / JCM 21823 / NBRC 15573 / CFN 42)	520	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q0T212	Q0T212	reviewed	GUAA_SHIF8	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA SFV_2554	Shigella flexneri serotype 5b (strain 8401)	525	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q9L0H2	Q9L0H2	reviewed	GUAA_STRCO	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA SCO4785 SCD63.17	Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145)	526	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q8DGA5	Q8DGA5	reviewed	GUAA_THEVB	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA tll2418	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	535	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
B3CPU7	B3CPU7	reviewed	GUAA_WOLPP	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA WP0492	Wolbachia pipientis subsp. Culex pipiens (strain wPip)	520	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q8ZCU4	Q8ZCU4	reviewed	GUAA_YERPE	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA YPO2870 y1363 YP_2736	Yersinia pestis	525	SSF52402;SSF52317;SSF54810;	PF00117;PF00958;PF02540;	IPR029062;IPR017926;IPR001674;IPR004739;IPR022955;IPR025777;IPR022310;IPR014729;
Q8K9U0	Q8K9U0	reviewed	GUAC_BUCAP	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC BUsg_198	Buchnera aphidicola subsp. Schizaphis graminum (strain Sg)	349	SSF51412;	PF00478;	IPR013785;IPR050139;IPR005993;IPR015875;IPR001093;
Q4L646	Q4L646	reviewed	GUAC_STAHJ	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC SH1570	Staphylococcus haemolyticus (strain JCSC1435)	325	SSF51412;	PF00478;	IPR013785;IPR050139;IPR005994;IPR015875;IPR001093;
P0DB90	P0DB90	reviewed	GUAC_STRP3	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC SpyM3_0793	Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315)	327	SSF51412;	PF00478;	IPR013785;IPR050139;IPR005994;IPR015875;IPR001093;
A1WIJ3	A1WIJ3	reviewed	GUAC_VEREI	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	guaC Veis_1695	Verminephrobacter eiseniae (strain EF01-2)	322	SSF51412;	PF00478;	IPR013785;IPR050139;IPR005994;IPR015875;IPR001093;
Q8BZI6	Q8BZI6	reviewed	GUCD1_MOUSE	Protein GUCD1 (Guanylyl cyclase domain-containing protein 1) (Protein LLN4)	Gucd1	Mus musculus (Mouse)	239		PF09778;	IPR018616;
B1X3K4	B1X3K4	reviewed	GUFP_PAUCH	Translation factor GUF1 homolog, organellar chromatophore (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1 homolog) (Ribosomal back-translocase)	lepA PCC_0066	Paulinella chromatophora	602	SSF54980;SSF52540;SSF50447;	PF00679;PF00009;PF03144;PF06421;	IPR006297;IPR035647;IPR000640;IPR004161;IPR031157;IPR027518;IPR038363;IPR013842;IPR035654;IPR027417;IPR005225;IPR000795;IPR009000;
Q56774	Q56774	reviewed	GUMH_XANCA	GDP-mannose:cellobiosyl-diphosphopolyprenol alpha-mannosyltransferase (EC 2.4.1.252) (Exopolysaccharide xanthan biosynthesis glycosyltransferase GumH)	gumH	Xanthomonas campestris	380	SSF53756;	PF13439;PF00534;	IPR001296;IPR028098;IPR050194;
Q9SUS0	Q9SUS0	reviewed	GUN20_ARATH	Endoglucanase 20 (EC 3.2.1.4) (Endo-1,4-beta glucanase 20)	At4g23560 F9D16.30	Arabidopsis thaliana (Mouse-ear cress)	479	SSF48208;	PF00759;	IPR008928;IPR012341;IPR001701;IPR033126;IPR018221;
P09413	P09413	reviewed	GVPC_DOLFA	Gas vesicle protein C (GVPc)	gvpC	Dolichospermum flosaquae (Anabaena flos-aquae)	193		PF01304;	IPR002003;IPR018185;
Q09237	Q09237	reviewed	GYF1_CAEEL	GYF domain-containing protein gyf-1	gyf-1 C18H9.3	Caenorhabditis elegans	1106	SSF55277;	PF02213;	IPR051640;IPR003169;IPR035445;
Q9UUH7	Q9UUH7	reviewed	GYP7_SCHPO	GTPase-activating protein gyp7 (GAP for ypt7)	gyp7 SPAC630.05	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	743	SSF47923;	PF12068;PF00566;	IPR000195;IPR035969;IPR021935;
P22446	P22446	reviewed	GYRA_MYCPN	DNA gyrase subunit A (EC 5.6.2.2)	gyrA MPN_004 MP150	Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) (Mycoplasmoides pneumoniae)	839	SSF101904;SSF56719;	PF03989;PF00521;	IPR005743;IPR006691;IPR035516;IPR013760;IPR013758;IPR013757;IPR002205;IPR050220;
Q9SS38	Q9SS38	reviewed	GYRBP_ARATH	DNA gyrase subunit B, chloroplastic (EC 5.6.2.2)	GYRBC At3g10270 F14P13.13	Arabidopsis thaliana (Mouse-ear cress)	730	SSF55874;SSF54211;SSF56719;	PF00204;PF00986;PF02518;PF01751;	IPR002288;IPR011557;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR000565;IPR013759;IPR013506;IPR018522;IPR006171;IPR034160;
Q9ZFK1	Q9ZFK1	reviewed	GYRB_BORHE	DNA gyrase subunit B (EC 5.6.2.2)	gyrB	Borrelia hermsii	634	SSF55874;SSF54211;SSF56719;	PF00204;PF00986;PF02518;PF01751;	IPR002288;IPR011557;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR000565;IPR013759;IPR013506;IPR018522;IPR006171;IPR034160;
P22118	P22118	reviewed	GYRB_NEIGO	Antibiotic resistant DNA gyrase subunit B (EC 5.6.2.2)	gyrB	Neisseria gonorrhoeae	795	SSF55874;SSF54211;SSF56719;	PF00204;PF00986;PF21249;PF18053;PF02518;PF01751;	IPR002288;IPR011557;IPR049353;IPR041423;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR000565;IPR013759;IPR013506;IPR018522;IPR006171;IPR034160;
Q5HK03	Q5HK03	reviewed	GYRB_STAEQ	DNA gyrase subunit B (EC 5.6.2.2)	gyrB SERP2549	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)	643	SSF55874;SSF54211;SSF56719;	PF00204;PF00986;PF02518;PF01751;	IPR002288;IPR011557;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR000565;IPR013759;IPR013506;IPR018522;IPR006171;IPR034160;
Q9KVX3	Q9KVX3	reviewed	GYRB_VIBCH	DNA gyrase subunit B (EC 5.6.2.2)	gyrB VC_0015	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	805	SSF55874;SSF54211;SSF56719;	PF00204;PF00986;PF21249;PF18053;PF02518;PF01751;	IPR002288;IPR011557;IPR049353;IPR041423;IPR003594;IPR036890;IPR020568;IPR014721;IPR001241;IPR013760;IPR000565;IPR013759;IPR013506;IPR018522;IPR006171;IPR034160;
P13807	P13807	reviewed	GYS1_HUMAN	Glycogen [starch] synthase, muscle (EC 2.4.1.11) (Glycogen synthase 1)	GYS1 GYS	Homo sapiens (Human)	737	SSF53756;	PF05693;	IPR008631;
D2Y2C7	D2Y2C7	reviewed	H17A2_CYRHA	Hainantoxin-XVII.2 (HNTX-XVII.2) (Peptide F2-20.97)		Cyriopagopus hainanus (Chinese bird spider) (Haplopelma hainanum)	98			
Q07134	Q07134	reviewed	H1O_CHITH	Histone H1, orphon		Chironomus thummi thummi (Midge)	244	SSF46785;	PF00538;	IPR005819;IPR005818;IPR036388;IPR036390;
Q99284	Q99284	reviewed	H1S_SPHGR	Histone H1, sperm		Sphaerechinus granularis (Purple sea urchin)	91	SSF46785;	PF00538;	IPR005819;IPR005818;IPR036388;IPR036390;
P02255	P02255	reviewed	H1_DROME	Histone H1	His1; His1:CG31617 CG31617; His1:CG33804 CG33804; His1:CG33810 CG33810; His1:CG33813 CG33813; His1:CG33816 CG33816; His1:CG33819 CG33819; His1:CG33822 CG33822; His1:CG33825 CG33825; His1:CG33828 CG33828; His1:CG33831 CG33831; His1:CG33837 CG33837; His1:CG33840 CG33840; His1:CG33843 CG33843; His1:CG33846 CG33846; His1:CG33849 CG33849; His1:CG33852 CG33852; His1:CG33864 CG33864	Drosophila melanogaster (Fruit fly)	256	SSF46785;	PF00538;	IPR005819;IPR005818;IPR036388;IPR036390;
Q8IUE6	Q8IUE6	reviewed	H2A2B_HUMAN	Histone H2A type 2-B (H2A-clustered histone 21)	H2AC21 HIST2H2AB	Homo sapiens (Human)	130	SSF47113;	PF00125;PF16211;	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
P02276	P02276	reviewed	H2A2_WHEAT	Histone H2A.2.1		Triticum aestivum (Wheat)	151	SSF47113;	PF00125;PF16211;	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
Q8R1M2	Q8R1M2	reviewed	H2AJ_MOUSE	Histone H2A.J (H2a/j)	H2aj	Mus musculus (Mouse)	129	SSF47113;	PF00125;PF16211;	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
P0C0S6	P0C0S6	reviewed	H2AZ_MOUSE	Histone H2A.Z (H2A/z)	H2az1 H2afz H2az	Mus musculus (Mouse)	128	SSF47113;	PF00125;PF16211;	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
Q8I0T3	Q8I0T3	reviewed	H2A_MYTED	Histone H2A		Mytilus edulis (Blue mussel)	125	SSF47113;	PF00125;PF16211;	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
P13630	P13630	reviewed	H2A_PARLI	Histone H2A		Paracentrotus lividus (Common sea urchin)	124	SSF47113;	PF00125;PF16211;	IPR009072;IPR002119;IPR007125;IPR032454;IPR032458;
